Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality
2,54,537,"University graduates might be more succesful in general – but that does not mean everyone who attends university becomes wealthy and well-employed. Many thousands of graduates cannot find jobs when they leave university and many more do not ever find the dream career they hoped for. A higher education does not guarantee of success and so it is unfair that those who do not succeed are still left with a huge fee or debt when they leave university. The basis of taxation is the income you actually have, not what you ‘should’ have. As high-earning graduates already pay big sums in income tax, the system is very fair already.",-0.4466542626979497,True,-0.4117667736342783,-0.02153115734467153,1.2457056212036273,109,False,0.3319929138799714
2,2,17295,"Surely you would agree that all people, rich or poor, should have the opportunity to go to university and get a good job. Now it is interesting you say that if there was no tuition fees universitys would be paid for out of tax payers money. These are the actual figures of how a university maes its money. 8% Auxilary Activities and service inome. 19% Sponsered Research 46% Endorsement Payout/ Other Investment Income 8% Gifts/ Other Income 19% Tuition Fees This is not for all universitys but the average one. This disproves your original argument and shows that only a small amount of a universitys earning are from tuition fees.",-0.7594352918379461,True,-0.1514572946252221,0.1688807208685412,0.5442656732372192,110,True,0.21152583059905913
2,3,5533,"=Case= C1. It is good to speak of the Universes creation if a diety exists. This point is quite simple, all (that I know of) religions believe in an afterlife. In many religions, only those who believe in the higher power make it to the best afterlife such as heaven. So if a diety exists, it would certainly be beneficial to speak of the power that created the Universe, because that is the only way to salvation. Now I believe in god, but what proof do you have that God made the Universe? C2. Furthers scientific knowledge. While the new theories on the Universe's creation such as the big-bang, and the string theory, have yet to significantly impact us I contend that the more knowledge the better. A better understanding of our Universe and its creation can only be beneficial. But for now theres no proof in this. Studying is alright ,but, for now there's no proof. The problem is people will always ask ""Why?"". C3. Debating Universe creation is intellectually stimulating. How the universe was created is one of the questions most pondered by humanity. I'm sure we've all seen excellent writings and debates over the existence of God/big bang which would not exist if this topic was not discussed! Clever. But it will never end and that time could be used for AIDS Back to you, pro.",-1.3849973501179391,True,0.4816957042645672,-0.7860833803688632,-0.2275626577142616,229,True,-0.19968828526174243
2,7,5533,"It is certainly not pointless to speak of the Universes creation. My Opponent states that since the debate is likely to rage forever, there is no point in having it. Well I would like to show my Opponent, and the judges, this famous quote from Joseph Joubert[1]. ""It is better to debate a question without settling it, than to settle it without debating it."" =Case= C1. It is good to speak of the Universes creation if a diety exists. This point is quite simple, all (that I know of) religions believe in an afterlife. In many religions, only those who believe in the higher power make it to the best afterlife such as heaven. So if a diety exists, it would certainly be beneficial to speak of the power that created the Universe, because that is the only way to salvation. C2. Furthers scientific knowledge. While the new theories on the Universe's creation such as the big-bang, and the string theory, have yet to significantly impact us I contend that the more knowledge the better. A better understanding of our Universe and its creation can only be beneficial. C3. Debating Universe creation is intellectually stimulating. How the universe was created is one of the questions most pondered by humanity. I'm sure we've all seen excellent writings and debates over the existence of God/big bang which would not exist if this topic was not discussed! Back to you, pro. =Source= 1.",-0.7594352918379461,True,-0.12320835588105447,0.2921803355182771,0.12094820144190642,240,False,0.10360893418997838
2,1,40287,"Defined Terms: Social Security - is a social insurance program that mainly refers only to the benefits for retirement, disability, survivorship, and death. This essay will mainly deal with the social security program of the U.S. is - linking verb. beneficial - helpful, useful, and is generally good. - United States Citizens - all the legal passport holding citizens inside the U.S. Border that are paying for social security or receiving it. My contention is that social security is beneficial for the U.S. Citizens: Social security provides a bases for which many hard working seniors can finally leave there job and have a secure income on which to rely upon. Though social security has taken small increments of a person's paycheck monthly, it provides a safety net for retirement. In addition to giving benefits for retirement, it also gives benefits for disability and to families whose working member has died or become disabled. This is beneficial as it helps these families survive. My opponent has the burden of proof in that he must cite specific examples of when social security has not been beneficial to the people of the U.S. and must explain why.",0.8044698538620362,True,-0.6388315585473134,0.5477769597151134,0.5649415572512715,194,True,0.19110701853327927
2,5,33,"I don't think homework is really beneficial to the school students. Teachers in the school have already given assignments or lessons to the students. The most crucial thing is that the students learn or gain something fruitful from the schools.Some research indicates no direct relationship between learning and homework, whereas other studies state that homework can cause stress in young students and that students from lower-income homes may not have access to the same amount of parental assistance and resources as students from higher-income homes. We just have to ensure the students score with flying colors in their exams and understanding towards all the subjects. As you can seen in above statement, homework causes stress to students. Especially in Asia region, parents like to sign up extra-classes after school for students to brush up their studies. They have to do the homework which is assigned by the teachers from school and extra-classes. If we remain in this state-quo, students will just get too stresses out and give up their studies. Is this the outcome you speculate?",-1.0722163209779427,True,0.005642544093796786,0.09903331647801383,0.4773656106139129,176,False,0.21715506309895222
2,53,537,"University is not important in the same way that a basic education is, and so it does not have to be equally open to everyone like normal schooling. It is hard to succeed with no education but very many people are successful in life without going to university. Also, there has to be a limit to how much education a state will provide, otherwise people could just keep on studying forever and never give anything back to society. Once the state has given everyone the same basic skills it is the responsibility of individuals to care for their education, just as they do when learning to drive or speak another language etc.",-0.4466542626979497,True,-0.1537740870578193,-0.3561894298613611,-0.7191437166097755,112,True,-0.4815675414094819
2,1,43743,"Well then...I accept this debate. Looking forward to this >.< Before we start, I'd like to point out that beneficial basically means that something does more good then harm. I am trying to prove to you that all in all, the big issues will help you more than annoy you. My opponent only has to prove that there are no benefits or there are more disadvantages. Best of luck to the both of us ;)",-4.0,False,-4.0,-4.0,-4.0,75,True,-4.0
15,5,12138,"The an of it like answer to your first question: yes and no. We do animal testing for a reason. It's not Like they take the animal and say,""lets stick this needle into it just for the fun of it."" Think of it like this, your parents don't take you to the doctor for a check up because they like paying the doctors money, they do it to make sure you are well. In response to your next question, no I would not because: 1. That guy could be a spammer, he could just wanna steal the dog, how do I know he's a scientist? He could be some ordinary Joe. 2. It's my dog so he has no right to take it. 3. He isn't paying me. If I own him, no one can come to my house and be like,""oh I'm gonna take him to test cosmetics."" 4. Another reason is that I am against animal testing on cosmetics. I'm only for drug testing and other medicine or vaccine testing, and scientific research.",1.1172508830020322,True,-0.7667419358359678,-0.4613833381981872,-0.4536874916359237,175,True,-0.6584519304110739
2,7,28420,"My Case Basically my opponent said I was right on economic growth and government revenue. As he says here: ""You have a sound proof for your argument - which is for economic growth only without taking into consideration equity or morality."" This debate was over if raising taxes on the rich would create more economic growth and more revenue, so my opponent has basically lost this debate. However, I will address my opponent's moral and equity arguments anyway. My Refutations Equity My opponent is really confused here. I'm talking about income taxes, not corporate taxes. Because of this, I will not counter my opponent's point because he is simply wrong and is not arguing what were debating. Moral Reason Again, were talking about the income tax, not a corporate rate. My opponent has seemed to confuse the two. He then talks about China, but in fact there not having good economic growth because their a socialist country. Free market capitalism is the way to go if you want economic growth. Also, I have refuted your quality of life argument. Under every tax cut, income mobility rapidly increased. Finally the environment. This has to do with regulations, not taxation. Conclusion My opponent is very confused here. My arguments have been agreed as correct and my opponent's arguments are just plainly irrelevant to this debate.",-0.4466542626979497,True,0.07689072668779685,0.08449124597457476,1.1143267019182377,223,False,0.49595063819977564
18,6,2021,"Pro's claim was that gay marriage does not have a harmful effect on American society. Feel free to refer back to me previous links and/or argument. You're statement "" No, VIOLENCE is spreading throughout the world."" does not disprove that gay marriage and gay rights protests do not cause violence. Your blatant and extremely broad statement implies that violence is a result without a cause. For example, your statement would have made more sense if you said somewhere along the lines of this: ""No, VIOLENCE is spreading throughout the world because of or as a result of..."". Gay rights protests (not all) can and certainly could become violent (see links provided in previous argument). From your link ( The Slippery Slope is a fallacy in which a person asserts that some event must inevitably follow from another without any argument for the inevitability of the event in question. By linking this, I see that you greatly misunderstood what I said. I'm not using the ""Slippery Slope"" fallacy because I never (and never will) claim that all gay rights protests inevitably end in violence, but rather claim that they can cause violence, thus causing harm on not only American society, but all around the world as well. P.S. Gay marriage causes tensions between Pro and Anti gay marriage activists. Tensions between said activists lead to gay rights protests (not anti gay rights protests because majority of the issue [average of past 10 years] support anti gay marriage, numbers will be below). Gay rights protests lead to even more tensions, some of which can become hostile and violent. Average Pro Gay Marriage: 43% Average Anti Gay Marriage: 52.5% (2nd from top, nation wide poll over the past 10 years)",0.8044698538620362,True,0.5743290388929267,1.6738755117347208,-1.1632712175717317,287,False,0.4851121339448753
2,1,4472,"I assert that implementing some form of universal healthcare would be beneficial for the U.S. government and citizens. Universal healthcare in the United States would encourage citizens to take preventative measures towards ailments, save our country trillions of dollars on healthcare, reduce mortality rates, and create a national database of citizens' medical records for easier access by health providers to medical history across the country (Messerli). I will let my opponent begin this debate. References: 1. Joe Messerli, BalancedPolitics.org ,",-0.7594352918379461,True,0.11507780310990764,0.3458011729443327,-1.1513936058760783,80,True,-0.2511447362132414
2,1,14667,"It is true that the income tax started for the reason of helping to pay for the civil war. To this I must ask, so what? Just because that is how it started, how does that make it any less of a legitimate means of revenue for the government? In fact it doesn't. The government needs to generate revenue to be able to pay for the basic needs of its people, such as roads, police, fire departments, and the like. This revenue is also used to pay for additional social services of which are not ""needs"" so much as ""wants"" of the people. Since the government needs revenue to function (if you don't want the government to function, that is an issue with government, not a tax itself), we come to the question of how should the government generate revenue? Since the wealthy have more income, they have more of an ability to cover the revenue demand, and the only way to accurately tax that, is to tax income (since income is the founding source of the majority of wealth). Income is also the easiest form of tax to make progressive, to regulate, and to audit (to ensure accuracy). I will end with this and allow my opponent to present his argument, so that we may continue from there. Thank you,",-0.7594352918379461,True,1.0668418064252647,0.7937252978334662,1.3640171594503328,221,True,1.238466560501399
2,3,37168,"Okay so basically we are getting to some rambling about how YOU can't have a successful meditation. Well lets look at the big picture, 1. You never refuted : 1. Mediation will bring various health benefits towards the debate team, and will increase their chances of a ""better performance"". And since you did not I should win because this was a ""dropped argument"". This brings me to refuting what you posted in your last argument, In the resolution it clearly states ""will be"" and is talking about the future not the past, so any past problems you or any other debate member has had does not pertain to this debate. Also for your second contention of physical pain, is a headache physical pain ? Is their any evidence showing that trying to meditate causes headaches ? Basically what I am trying to say is that, learning how to meditate as a team and then meditating before a tournament will be beneficial towards our team.",-2.636121466677925,True,-0.2343936732917465,0.2120272392468828,-0.2919741168454496,164,True,-0.12851906729669257
2,1,17344,"very cruel, yet very common scenario in poor countries is that parents considering their children as only reliable source of income. When rich society faces this cruel reality they simply raise their voice and go against it without any second thought. But believe me, income from children can be huge supportive for poor families. In developing countries family income always has been below poverty level and lifestyle remained worst and uncomfortable. Moreover in most cases weak or sick elder members cannot afford medication, accommodation, food and all other basic human needs. To ease the situation some income from mature children can have a big impact on family. At least minimum life style can be ensured with that income. Therefore, I am very much in favor of child labor. But Children should work during leisure and vacations to not hamper their education. - See more at:",-1.6977783792579355,True,-0.7724435437601282,-0.2496240911910677,-0.2359337242963485,145,True,-0.4922625981973241
2,4,20583,"Hello, friend. I'm not sure it's within me to challenge the idea that the study of our universe is beneficial for humankind so I will approach this conversation from a slightly different angle. If you find it doesn't suit your purpose or you feel I'm missing the point in some way I apologize. The following will be my contention. Scientific study and any knowledge gleaned thereby is only beneficial to the one studying until that knowledge is either successfully communicated to and understood by another or used by the one to create something which can be used by others. I simply mean that after study and knowledge have been conducted and obtained it takes further action before it becomes beneficial to the rest of us.",-2.636121466677925,True,-0.2762340934122668,-0.009160791042069743,-0.8439933509943801,125,False,-0.43905583692588296
2,3,24852,"For taxes to be greatly lowered in our society we first need to reduce our spending. Government does not generate revenue, the people do, everything that the 'government' spends money on is funded by the people (their taxes). To cut taxes we need to reduce government spending, this includes cutting major government expenditures such as welfare and warfare (defense spending). By cutting our spending we can reduce our taxes which will benefit the individual and the economy. Any form of tax cut such as the Bush Tax cuts would be beneficial to the economy such as creating jobs and expanding growth. Over the last 100 years taxes have increased greatly and the amount of different types of taxes have also increased dramatically (1). The federal income tax was not even a tax in the United States until the early 1900's through the passage of the 16th amendment which was a controversial amendment to pass. Even after its passage the income tax did not even effect most people until the 1950's and 1960's, up until that point only a certain percentage of Americans payed income tax (2). If we reduce our unnecessary spending through cutting certain programs (privatizing programs) and bringing our troops home we can reduce our taxes and even eliminate most taxes like the income tax. (1) (2)",-2.010559408397932,True,0.8865029035631533,-0.30929409126185115,0.16133677137278654,219,True,0.28892345496594096
2,1,32128,"To clarify this debate arose out of a discussion on the forums. The term social class is used in the socio-economic sense, not the socio-cultural, or socio-political. All individuals have an equal opportunity to advance in their socio-economic class. I will take this time to clarify terms. (adj) equal (having the same quantity, value, or measure as another) (n) opportunity (a possibility due to a favorable combination of circumstances) (v) advance (develop further) (n) social class, socio-economic class (people having the same social, economic, or educational status) Educational Socio-economic clases are; High School Degree or GED (basic education) Some College (atleast 1 course) Associate's Degree (atleast 2 tears) Bachelor's Degree (atleast 4 years) Master's Degree (atleast 6 years) Doctorate's Degree (atleast 8 years) Economic Socio-Economic classes are; Upper Class (top 10% of incomes) Middle Class (top 50% of incomes) Lower Class (Bottom 50% of incomes) One could also divide those up even more; Super Rich (top 1%incomes) Rich (top 5% incomes) Lower Upper Class (top 10% incomes) Upper Middle Class (top 15% incomes) Lower Middle Class (top 50% incomes) Working class (bottom 50% icomes) Poor (minimum and part time wages) It would be easier for both sides to stick to Upper, Middle, and Lower classes, rather than the more detailed classes.",-2.010559408397932,True,1.4951571071632164,-0.42488777984008497,1.2275567462319663,211,True,0.916359238061454
2,8,24852,"bcarrnhs forfeited this round. Pro For taxes to be greatly lowered in our society we first need to reduce our spending. Government does not generate revenue, the people do, everything that the 'government' spends money on is funded by the people (their taxes). To cut taxes we need to reduce government spending, this includes cutting major government expenditures such as welfare and warfare (defense spending). By cutting our spending we can reduce our taxes which will benefit the individual and the economy. Any form of tax cut such as the Bush Tax cuts would be beneficial to the economy such as creating jobs and expanding growth. Over the last 100 years taxes have increased greatly and the amount of different types of taxes have also increased dramatically (1). The federal income tax was not even a tax in the United States until the early 1900's through the passage of the 16th amendment which was a controversial amendment to pass. Even after its passage the income tax did not even effect most people until the 1950's and 1960's, up until that point only a certain percentage of Americans payed income tax (2). If we reduce our unnecessary spending through cutting certain programs (privatizing programs) and bringing our troops home we can reduce our taxes and even eliminate most taxes like the income tax. (1) (2)",-0.13387323355795333,True,0.7455382602059799,-0.5370497915804414,1.2090358401707677,224,False,0.5676864075201695
2,4,1151,Income tax is the price we pay for living in an equitable society,-4.0,False,-4.0,-4.0,-4.0,13,False,-4.0
15,13,1203,"Animals have a heart, brain,and can breathe just like us. I bet you if animals had the power to talk in our language they would all curse and start a riot. Most of the animals dont even know whats going on all they can think about is can you please let this pain go away. This world is about balance if you use rats then snakes wont have enough food. After snakes go down then hawks wont have enough food either and so on. Its not fair how us humans get to enjoy ourselves while tested animals are suffering.this is basically murder people. We cant abuse dogs or any pets but scientists can abuse animals for human needs. Humans are greedy selfish people. And most animals are cute innocent creatures like bunnies. If us humans wouldnt like to participate in these experiments why do animals. Are we just going to keep testing until the animals are endangered. After the animls are endangered i bet you they are going to make a commercial about saving the bunnies. Donate 5 dollars to this organization.",1.1172508830020322,True,-0.4636578205262002,0.4997679487489946,0.1280702616228597,182,False,0.062434089632701945
18,5,30335,"I shall argue against gay marriage: 1) Gay Marriage is not marriage Simply calling a marriage a marriage does not mean it is a marriage. Marriage always has been a covenant between man and woman. It is by nature that a marriage is to unify a man and a woman, not a woman and a woman or a man and a man. 2) Gay Marriage goes against nature. Marriage serves two purposes: to unify and to procreate. A man and a man cannot create another human. Only a man and a woman can do that. Let me give you an analogy: say I have a chair. A chair, defined in a dictionary, is something used to sit on. That is the chair's nature. Not to stand on or throw. Standing on the chair or throwing the chair defeats the chair's purpose. You see, if you do anything else other than sit on the chair, you have a risk of breaking the chair or harming yourself. In a way, this chair is marriage. A marriage by nature is man and woman. Anything other than that defeats its purpose and risks to damage the beauty of marriage. 3) Gay Marriage, even if right in society's eyes, are wrong morally. From a religious standpoint, it is morally wrong and against God's will to support gay marriage. This is not saying that being gay is wrong, in fact, it might a good thing. However, the gay ACTS are not. Thank you for your time. This is all I will support for now.",0.8044698538620362,True,-0.4964571410991854,0.5522257004361538,-0.05597863766820972,258,False,0.0005683126321053838
2,6,1151,Abolishing income tax increases individual incentive to work.,-4.0,False,-4.0,-4.0,-4.0,8,True,-4.0
2,25,12749,"State funding of higher education is actually beneficial to universities. It allows universities to get on with their research and teaching without worrying about competing and spending money on getting students to attend. The money wasted in pursuit of high numbers of students is thus saved, as the state can tend to the needs of universities.[1] The idea that the state will simply neglect its universities is silly, because society relies on having capable professionals whose qualifications have value. It is always in the interest of the state to promote the success of its institutions of higher learning. [1] Greatrix, Paul. 2011. “University Isn’t Just a Business—and the Student Isn’t Always Right”. The Guardian. Available: http://www.guardian.co.uk/higher-education-network/higher-education-netw...    ",-0.13387323355795333,True,0.5482685683975993,-0.4949655059491586,0.07252332404013119,117,False,0.049039924175388244
2,22,22177,"State funding of higher education is actually beneficial to universities. It allows universities to get on with their research and teaching without worrying about competing and spending money on getting students to attend. The money wasted in pursuit of high numbers of students is thus saved, as the state can tend to the needs of universities.1 The idea that the state will simply neglect its universities is silly, because society and therefore the state, relies on having capable professionals whose qualifications have value.  [1] Greatrix, Paul. 2011. “University Isn’t Just a Business—and the Student Isn’t Always Right”. The Guardian. Available: https://www.theguardian.com/higher­education­network/higher­education­network­blog/2011/mar/14/students­asconsumers  ​",-0.4466542626979497,True,-0.4347786369914781,-0.7557508431512145,0.33600657086003444,99,False,-0.32765475727563476
2,3,43647,"The title of this debate is Resolved: that 'CFL bulbs are bad for everyone'. To win this debate I must show that CFL bulbs can be beneficial to some people. Pro must show that they can be beneficial to absolutely no one. CFL bulbs are beneficial to those who make money by selling them. People that make money are being benefited by that money. Money can be used to buy food, clothing, and basic necessities. So, one who makes money off CFL bulbs is obviously being benefited. The resolution has been negated as I have shown that contrary to the resolution, CFL bulbs can benefit those who make money off of the sale and distribution of them. Vote Con",-1.3849973501179391,True,-0.4759262839332357,-0.3813456067434231,-0.8879230442633772,119,False,-0.681266405153211
2,9,18108,"A graduate tax is the best way to increase access to higher education without massively burdening the government with an open-ended financial commitment. It is not a deterrent to the poorer students in the way fees and loans-based schemes are and which simply appear to block access, yet it still delivers sufficient extra capital to fund the increase of students entering university. Australia’s introduction of a graduate tax has been successful enough to allow university places to grow rapidly following its introduction with participation from both high and low income groups increasing by approximately one third. (Chapman, B. 1997). Therefore, a graduate tax removes the expensive barriers to entry that had previously kept out low-income groups, whilst not discouraging the high-income groups from tertiary education.",-0.7594352918379461,True,0.3934658279598552,0.15304857582753914,0.9210573455473372,125,True,0.5625617266941357
2,11,1151,Abolishing Income Tax will grow the economy,-4.0,False,-4.0,-4.0,-4.0,7,True,-4.0
2,15,1151,Income Tax is unjust - none of it goes to any public service,-1.0722163209779427,True,-0.7669655381339627,-1.61073985791315,-2.134693291953545,13,True,-1.7316089104043753
2,3,18018,"My opponent claims that those working on a minimum wage deserves an increased pay. But why so? What my opponent has failed to realize is that a simple increase of one dollar causes an increase of about 1.327 million dollars (per hour) for the US as a whole. Now let's be realistic. The US has a debt nearly the size of its GDP. The US is using basically stealing money from its citizens as it uses money from social security already piled up. Do you really and honestly think that we can afford increasing spending on minimum wage? Frankly, no. Even though it may be beneficial towards those working on minimum wage, as a whole, it would greatly impact the US. Furthermore, if so many people are working on minimum wage, the most effective way to better the income issue would be to increase the education of individuals, therefore increasing the amount of opportunities coming their way. Instead of using whatever insufficient, excess money that the US has on increasing minimum wage, why not better the public infrastructure? When increasing public infrastructure, it allows individuals to have better access to education (for example schools and libraries), ultimately increasing the capability of citizens in the US. Obviously, once public infrastructure is bettered and mean tested welfare programs are back and running, we cannot allow for there to be any leeway for the increasing of minimum wage. Maybe, when the US gets it debt substantially lower than its GDP, then there may be a chance for minimum wage to be increased. Even then, it would most likely be better not to increase minimum wage annually but maybe every couple of years. But until then, no course of action should be taken.",-0.2902637481279517,True,1.4743476643219209,0.4571962913220775,0.4536256359149745,289,False,0.9237341380350583
2,17,2300,"Google’s business is inseparable from basic human rights The World Summit on the Information Society (WSIS), a UN conference, affirmed that access to information is a basic human right, a corollary to the freedom of opinion and expression as articulated in Article 19 of the Universal Declaration of Human Rights.[1] It is a right because access to information is often basic to human life; to how to live in society, to work and to educate ourselves. China ratified the Universal Declaration back in 1948 when it was accepted by the UN’s General Assembly, and was a party to the WSIS 2003 conference. This means that, if China is to be a responsible member of the international community, we can expect them to uphold the principles they publicly declare. Google’s mission is ‘to organize the world’s information and make it universally accessible and useful’. Note that this mission happens to coincide with the basic human right of access to information. This is why Google’s choice to interfere with China’s domestic politics isn’t just ‘big business interfering with a state’s sovereign politics’ – it’s a case of a big business whose business model happens to be providing a basic human right the sovereign state should have, by its own accord, provided a long time ago. [1] World Summit on the Information Society, ‘Declaration of Principles. Building the Information Society: a global challenge in the new Millennium’, December 12, 2003. URL: http://www.itu.int/wsis/docs/geneva/official/dop.html  Last consulted: December 22, 2011  ",-0.7594352918379461,True,0.9474143353190224,-0.13509243481525138,1.805050419086924,245,False,1.0345986450381326
2,6,63,"Equality is a basic principle of democratic societies. From this it is clear that the government should spend the same amount on each person’s university education, regardless of which university they attend.",-1.0722163209779427,True,-0.33078436403101713,0.05746168937570384,-1.0504424701738957,32,True,-0.5086755054115714
15,8,3593,"Nature can not perform a test. If nature is doing anything and we record the result, it is an observation.[1] Observation is not a Test [2] To skip performing the test would not be the Scientific Method.[3] What you describe is counter to established definition and practices of the Scientific Method as taught by Universities and Science. """"As stated earlier, the scientific method attempts to minimize the influence of the scientist's bias on the outcome of an experiment. That is, when testing an hypothesis or a theory, the scientist may have a preference for one outcome or another, and it is important that this preference not bias the results or their interpretation. The most fundamental error is to mistake the hypothesis for an explanation of a phenomenon, without performing experimental tests. Sometimes ""common sense"" and ""logic"" tempt us into believing that no test is needed. There are numerous examples of this, dating from the Greek philosophers to the present day."" [4] ""Scientific knowledge can only advance when all scientists systematically use the same process to discover and disseminate new information."" [5] To state that some of the steps in the Scientific Method are not used, would break the actual process. That process would not longer be the Scientific Method. [3] The explanations you provide are drawing conclusion from observation with out testing is known as Inductive Reasoning.[6] Inductive reasoning known as universal inference. Inference from instances (I observe people bleed when cut) to a universal generalization (all people bleed when cut). I hope the readers after reviewing the references will see what The Scientific Method is and is not. [1] [2] [3] [4] [5] [6] [7]",-0.7594352918379461,True,-0.4361092436804466,1.0043480837713612,0.9440457250915544,276,False,0.5985437962838831
18,6,20800,"Thank you for continuing this debate. Gay marriage is unnatural continued- As I have said before, marriage was created for a man and a women to interlock and create offspring. Gay marriage does is unnatural not only to nature, but our society in general. Of course definitions will change over time to suit the paths our society is taking, but this doesn't change the fact marriage was initially created for a man and a women to eventually create offspring. Gay marriage does not create a family: What I mean by this statement, is that Gay marriage does not create a natural family. Gay marriage is unnatural and does not create a proper, strong family. Gay marriage is the assurance of a sterile union to create more sterile unions, natural marriage is the making of a new generation to make a new generation, this is the difference. As for your ""Can't get pregnant"" and orphan argument, a proper family needs a mother and father figure, this is what creates strong future generations. Those who cannot create offspring don't even follow in line with the definition of marriage in the first place. Conclusion: My argument stays the same, gay marriage is unnatural and fails to create a real family. Pro has failed to list points, switched arguments from the actual issue, failed to counter many of my points and reasoning, failed to list sources to back up their statistics, etc. I have proven Pro to be wrong, and organized my arguments and points while doing so. Vote Con.",0.8044698538620362,True,0.6379070452215062,1.100284602388375,-0.1080287113104246,256,False,0.6333012758732823
15,4,34716,"Okay, I agree with everything my opponent said about supporting medical research. However, I also think animal researching should be justified in testing for purposes beyond medical research. I will be attacking the resolutions use of the word ""only"". First, some definitions medical-of or pertaining to the science or practice of medicine medicine is any substance or substances used in treating disease or illness; medicament; remedy. testing- A basis for evaluation or judgment:: all Definitions from dictionary.com unabridged. Now, I argue animal testing should be allowed for non medicinal uses such as psychology, agricultural and genetic testing. 1-Scientists constantly test animal psychology to better understand how the mind works. This testing has greatly increased our scientific knowledge. Large amounts of information on the mind has been developed from animal testing [1] 2- Farmers are constantly testing different methods of raising animals to produce the highest yield for meat and dairy products. This testing has increased the amount of meat and dairy products we can get from animals, resulting in farmers making more money and people having to pay less for food. This positively benefits society as it helps solve world hunger. The less people have to pay for food the more they can eat. 3- Genetic manipulation- This links back to the basis of my opponents case. Its better to risk a 100 rats than a million humans. Scientists are testing various genetic manipulations in animals to see how it effects them. Animals are very similar genetically to humans. This testing could provide invaluable data for future manipulation of humans. Furthermore, even testing for products no meant for humans is beneficial. Farmers could test genetic manipulation on cows, for example, to produce higher meat and dairy product yields. 1-",1.1172508830020322,True,1.4434827130235557,1.426162368671403,0.13660356014688654,289,False,1.170997191588406
2,14,40996,"But what relationship, if any, does economic inequality have with financial crises? In his seminal work on the Great Depression, Galbraith pointed to the severe income inequality in the United States - what he called the ""bad distribution of income"" - as one of the five ""weaknesses"" in the economy that ""had an especially intimate bearing on the ensuing disaster. In 1929 the rich were indubitably rich. The figures are not entirely satisfactory, but it seems certain that the 5 per cent of the population with the highest incomes in that year received approximately one third of all personal income. The proportion of personal income received in the form of interest, dividends, and rent - the income, broadly speaking, of the well-to-do - was about twice as great as in the years following the Second World War. Raymond H. Brescia. The Cost of Inequality: Social Distance, Predatory Conduct, and the Financial Crisis. New York University Annual Survey of American Law: 2011.",0.1789077955820434,True,0.021803671632869732,0.003528432727038865,0.1995207014377092,161,True,0.07725495278392536
2,8,1726,visheshk forfeited this round. Pro Miss universe is held once year because it's a special event the biggest events you have to wait to see it that's what makes it special and other words models only represent what there endorsing while miss universe represent the universe basically,-4.0,False,-4.0,-4.0,-4.0,47,False,-4.0
2,4,1726,Miss universe is held once year because it's a special event the biggest events you have to wait to see it that's what makes it special and other words models only represent what there endorsing while miss universe represent the universe basically,-4.0,False,-4.0,-4.0,-4.0,42,True,-4.0
2,10,1151,Abolishing income tax empowers families,-1.3849973501179391,True,-2.3484140401660807,-1.3493440248277908,-2.0106366956190738,5,True,-2.2029488415588157
2,12,1151,Income Tax is a cause of inequity in society,-1.3849973501179391,True,-1.9604938252249409,-1.052429554280398,-2.446975906907665,9,True,-2.0956351385426597
2,18,1151,Income Tax encourages illegal behaviour,-0.7594352918379461,True,-1.3233357085434865,-0.6056943005127583,-1.3728906256380855,5,True,-1.2776201622920587
2,5,37231,"You forget, God wrote history in advance when he created the universe. Basically, if the universe was a computer program, he programmed all of the actions it would take, then he executed it (creation). Therefore, he created the future (omnipotent) and as a result knows it completely (omniscient).",-1.0722163209779427,True,-0.5644689789090517,-0.022187222054969903,-0.9648086125912708,48,False,-0.6002882958721334
2,6,9034,"Well, first of all let me explain to you the theory breifly. It is not a theory explaining what caused the creation of the Universe, but a theory relating its evolution. The first instant is defined by scientists to be t=1*10^-43 seconds, and t being the time that passed since the start of the Universe.That's 0.00000000000000000000000000000000000000000001 seconds, What happens is that in the first instants of the Universe it was so small and dense that regular physics didn't apply to it, quantum physics did. This is known to scientists as quantum cosmology, quantum physics being the branch of physics studying subatomic particles. At this time matter and energy were basically the same thing as subatomic particles. Later on the Universe expanded and cooled a little, letting energy and matter become different things. This is known to scientists as baryogenesis when the observable type of matter, baryonic matter was formed. In this there was more matter than antimatter, so most particles anhialated themselves, releasing photons or light. After this happened it was the beginning of particle cosmology where our Universe's Unified Force separated into the four basic forces of the Universe: -Electromagnetism -Strong Nuclear force -Weak Nuclear force -Gravity. this happened in t=1*10^-11s Then standard cosmology happened in t=0.1 s as the universe kept expanding and it began getting cooler and cooler and soon enough hydrogen and helium atoms formed out of the roaming protons and electrons.",-0.7594352918379461,True,0.3972672139086777,-0.07555988224129974,-0.808183856480332,236,False,-0.18351072019028214
